id,genre,0,40,80,1,41,81,2,42,82,3,43,83,4,44,84,5,45,85,6,46,86,7,47,87,8,48,88,9,49,89,10,50,90,11,51,91,12,52,92,13,53,93,14,54,94,15,55,95,16,56,96,17,57,97,18,58,98,19,59,99,20,60,100,21,61,101,22,62,102,23,63,103,24,64,104,25,65,105,26,66,106,27,67,107,28,68,108,29,69,109,30,70,110,31,71,111,32,72,112,33,73,113,34,74,114,35,75,115,36,76,116,37,77,117,38,78,118,39,79,119
10,pop,0.255419501134,11,0.253918606599,0.859138321995,37,0.320124716908,1.43963718821,62,0.569626996433,2.04335600907,88,0.370231105332,2.62385487528,113,0.307298359554,3.2043537415,138,0.259060593657,3.80807256236,164,0.354458921885,4.38857142857,189,0.574399813932,4.96907029478,214,0.360519748706,5.549569161,239,0.345123012761,6.15328798186,265,0.263976098465,6.73378684807,290,0.260342710437,7.31428571429,315,0.0,7.91800453515,341,0.0,8.49850340136,366,0.0,9.07900226757,391,0.0,9.68272108844,417,0.0,10.2632199546,442,0.0,10.8437188209,467,0.0,11.4474376417,493,0.0,12.0279365079,518,0.0,12.6084353741,543,0.0,13.212154195,569,0.0,13.7926530612,594,0.0,14.3731519274,619,0.0,14.9536507937,644,0.0,15.5573696145,670,0.0,16.1610884354,696,0.0,16.7415873016,721,0.0,17.3220861678,746,0.0,17.902585034,771,0.0,18.5063038549,797,0.0,19.0868027211,822,0.0,19.690521542,848,0.0,20.2710204082,873,0.0,20.8515192744,898,0.0,21.4552380952,924,0.0,22.0357369615,949,0.0,22.6162358277,974,0.0,23.2199546485,1000,0.0
11,pop,0.301859410431,13,0.420008455169,0.905578231293,39,0.359082907055,1.50929705215,65,0.41111346349,2.11301587302,91,0.412849783754,2.71673469388,117,0.362085357594,3.34367346939,144,0.486809609425,3.94739229025,170,0.337473112109,4.55111111111,196,0.346182604743,5.15482993197,222,0.334346712935,5.75854875283,248,0.390813627626,6.38548752834,275,0.416112144724,6.98920634921,301,0.350525094152,7.59292517007,327,0.0,8.19664399093,353,0.0,8.80036281179,379,0.0,9.40408163265,405,0.0,10.0310204082,432,0.0,10.6579591837,459,0.0,11.2384580499,484,0.0,11.88861678,512,0.0,12.4691156463,537,0.0,13.0728344671,563,0.0,13.676553288,589,0.0,14.2802721088,615,0.0,14.8375510204,639,0.0,15.4877097506,667,0.0,16.0449886621,691,0.0,16.6951473923,719,0.0,17.3453061224,747,0.0,17.9490249433,773,0.0,18.5295238095,798,0.0,19.156462585,825,0.0,19.7601814059,851,0.0,20.3406802721,876,0.0,21.0140589569,905,0.0,21.5945578231,930,0.0,22.198276644,956,0.0,22.8252154195,983,0.0,23.4289342404,1009,0.0,24.0558730159,1036,0.0
12,pop,0.464399092971,20,0.496779796203,0.928798185941,40,0.59860025236,1.36997732426,59,0.443161707103,1.78793650794,77,0.451315072364,2.27555555556,98,0.370623218111,2.71673469388,117,0.482823812309,3.18113378685,137,0.480098539473,3.62231292517,156,0.441143285407,4.06349206349,175,0.515019947483,4.52789115646,195,0.442038421634,4.96907029478,214,0.499845914678,5.43346938776,234,0.460573252083,5.87464852608,253,0.0,6.3158276644,272,0.0,6.78022675737,292,0.0,7.22140589569,311,0.0,7.68580498866,331,0.0,8.12698412698,350,0.0,8.59138321995,370,0.0,9.03256235828,389,0.0,9.49696145125,409,0.0,9.93814058957,428,0.0,10.3793197279,447,0.0,10.8437188209,467,0.0,11.2848979592,486,0.0,11.7492970522,506,0.0,12.1904761905,525,0.0,12.6316553288,544,0.0,13.0960544218,564,0.0,13.5604535147,584,0.0,14.0016326531,603,0.0,14.4428117914,622,0.0,14.9072108844,642,0.0,15.3483900227,661,0.0,15.8127891156,681,0.0,16.253968254,700,0.0,16.7183673469,720,0.0,17.1595464853,739,0.0,17.6007256236,758,0.0,18.0419047619,777,0.0
13,pop,0.766258503401,33,0.45820165331,1.36997732426,59,0.427407554112,1.97369614512,85,0.545196656876,2.57741496599,111,0.364621142966,3.1579138322,136,0.327016505621,3.76163265306,162,0.269057776174,4.36535147392,188,0.338725552705,4.96907029478,214,0.441080024101,5.57278911565,240,0.410204507341,6.17650793651,266,0.523766616454,6.78022675737,292,0.408880185602,7.38394557823,318,0.393959907685,7.96444444444,343,0.0,8.56816326531,369,0.0,9.17188208617,395,0.0,9.77560090703,421,0.0,10.3793197279,447,0.0,10.9830385488,473,0.0,11.563537415,498,0.0,12.1440362812,523,0.0,12.747755102,549,0.0,13.3746938776,576,0.0,13.9784126984,602,0.0,14.5821315193,628,0.0,15.1626303855,653,0.0,15.7663492063,679,0.0,16.3700680272,705,0.0,16.9737868481,731,0.0,17.5775056689,757,0.0,18.1812244898,783,0.0,18.761723356,808,0.0,19.3654421769,834,0.0,19.9691609977,860,0.0,20.5728798186,886,0.0,21.1765986395,912,0.0,21.7803174603,938,0.0,22.3608163265,963,0.0,22.9645351474,989,0.0,23.5682539683,1015,0.0,24.1719727891,1041,0.0
14,pop,0.139319727891,6,0.454480240373,0.673378684807,29,0.41079295346,1.23065759637,53,0.47881868247,1.76471655329,76,0.447064657957,2.2987755102,99,0.41116919782,2.85605442177,123,0.493373579199,3.39011337868,146,0.422717166118,3.9241723356,169,0.506023422037,4.48145124717,193,0.445917536694,5.01551020408,216,0.479313247431,5.549569161,239,0.425966514707,6.08362811791,262,0.36730703498,6.64090702948,286,0.0,7.17496598639,309,0.0,7.73224489796,333,0.0,8.26630385488,356,0.0,8.80036281179,379,0.0,9.33442176871,402,0.0,9.89170068027,426,0.0,10.4257596372,449,0.0,10.9598185941,472,0.0,11.5170975057,496,0.0,12.0511564626,519,0.0,12.6084353741,543,0.0,13.1424943311,566,0.0,13.676553288,589,0.0,14.2338321995,613,0.0,14.7678911565,636,0.0,15.3019501134,659,0.0,15.8360090703,682,0.0,16.3932879819,706,0.0,16.9273469388,729,0.0,17.4614058957,752,0.0,18.0186848073,776,0.0,18.5527437642,799,0.0,19.0868027211,822,0.0,19.6440816327,846,0.0,20.1781405896,869,0.0,20.7121995465,892,0.0,21.269478458,916,0.0
15,pop,0.185759637188,8,0.463562163756,0.975238095238,42,0.287482593745,1.74149659864,75,0.316229751306,2.53097505669,109,0.245650789499,3.32045351474,143,0.323083410357,4.10993197279,177,0.266789954794,4.89941043084,211,0.250189327424,5.68888888889,245,0.541655153848,6.47836734694,279,0.391182505834,7.26784580499,313,0.347084413172,8.05732426304,347,0.244119593838,8.84680272109,381,0.341694845428,9.63628117914,415,0.0,10.4257596372,449,0.0,11.2152380952,483,0.0,12.0279365079,518,0.0,12.7941950113,551,0.0,13.5836734694,585,0.0,14.3731519274,619,0.0,15.1626303855,653,0.0,15.9521088435,687,0.0,16.7415873016,721,0.0,17.5310657596,755,0.0,18.3205442177,789,0.0,19.1100226757,823,0.0,19.8995011338,857,0.0,20.6889795918,891,0.0,21.4784580499,925,0.0,22.2679365079,959,0.0,23.057414966,993,0.0,23.846893424,1027,0.0,24.6363718821,1061,0.0,25.4258503401,1095,0.0,26.2153287982,1129,0.0,27.0048072562,1163,0.0,27.7942857143,1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,pop,1.23065759637,53,0.417735352544,1.83437641723,79,0.358484702981,2.4380952381,105,0.449000407803,3.06503401361,132,0.408401246888,3.66875283447,158,0.476404729106,4.27247165533,184,0.402620613077,4.87619047619,210,0.356666151258,5.5031292517,237,0.417346535024,6.10684807256,263,0.358994511882,6.73378684807,290,0.383671036434,7.33750566893,316,0.310373507475,7.96444444444,343,0.394343398866,8.56816326531,369,0.0,9.17188208617,395,0.0,9.77560090703,421,0.0,10.4025396825,448,0.0,11.029478458,475,0.0,11.6331972789,501,0.0,12.2369160998,527,0.0,12.8638548753,554,0.0,13.4675736961,580,0.0,14.071292517,606,0.0,14.6982312925,633,0.0,15.3019501134,659,0.0,15.9288888889,686,0.0,16.5326077098,712,0.0,17.1363265306,738,0.0,17.7400453515,764,0.0,18.366984127,791,0.0,18.9707029478,817,0.0,19.5976417234,844,0.0,20.2013605442,870,0.0,20.8050793651,896,0.0,21.4320181406,923,0.0,22.0357369615,949,0.0,22.6394557823,975,0.0,23.2663945578,1002,0.0,23.8701133787,1028,0.0,24.4970521542,1055,0.0,25.1007709751,1081,0.0
17,pop,0.232199546485,10,0.379397314597,0.766258503401,33,0.38723449064,1.30031746032,56,0.546292707278,1.83437641723,79,0.487635753434,2.3452154195,101,0.502889333378,2.87927437642,124,0.42606958793,3.41333333333,147,0.422358950721,3.94739229025,170,0.520782178286,4.48145124717,193,0.397127415754,4.99229024943,215,0.413251972965,5.52634920635,238,0.419498774999,6.06040816327,261,0.464472940015,6.57124716553,283,0.0,7.10530612245,306,0.0,7.63936507937,329,0.0,8.17342403628,352,0.0,8.7074829932,375,0.0,9.24154195011,398,0.0,9.75238095238,420,0.0,10.2864399093,443,0.0,10.8204988662,466,0.0,11.3545578231,489,0.0,11.8653968254,511,0.0,12.3994557823,534,0.0,12.9335147392,557,0.0,13.4675736961,580,0.0,14.0016326531,603,0.0,14.5124716553,625,0.0,15.0465306122,648,0.0,15.5805895692,671,0.0,16.1146485261,694,0.0,16.6254875283,716,0.0,17.1595464853,739,0.0,17.6936054422,762,0.0,18.2044444444,784,0.0,18.7385034014,807,0.0,19.2725623583,830,0.0,19.8066213152,853,0.0,20.3174603175,875,0.0,20.8515192744,898,0.0
18,pop,0.185759637188,8,0.400248566734,0.580498866213,25,0.261111563961,0.975238095238,42,0.284226435303,1.39319727891,60,0.370830839594,1.78793650794,77,0.220147255729,2.18267573696,94,0.337236637885,2.57741496599,111,0.206519521902,2.99537414966,129,0.362621653747,3.39011337868,146,0.406785512998,3.78485260771,163,0.317717939774,4.17959183673,180,0.538834363972,4.57433106576,197,0.290435546996,4.96907029478,214,0.0,5.38702947846,232,0.0,5.78176870748,249,0.0,6.17650793651,266,0.0,6.57124716553,283,0.0,6.98920634921,301,0.0,7.38394557823,318,0.0,7.77868480726,335,0.0,8.17342403628,352,0.0,8.59138321995,370,0.0,8.98612244898,387,0.0,9.380861678,404,0.0,9.77560090703,421,0.0,10.1935600907,439,0.0,10.5882993197,456,0.0,10.9830385488,473,0.0,11.3777777778,490,0.0,11.7957369615,508,0.0,12.1904761905,525,0.0,12.5852154195,542,0.0,12.9799546485,559,0.0,13.3746938776,576,0.0,13.7694331066,593,0.0,14.1873922902,611,0.0,14.5821315193,628,0.0,14.9768707483,645,0.0,15.3716099773,662,0.0,15.789569161,680,0.0
19,pop,0.255419501134,11,0.25948680117,0.650158730159,28,0.208418216244,1.02167800454,44,0.225604601905,1.41641723356,61,0.242682453139,1.81115646259,78,0.264821961485,2.18267573696,94,0.285044250276,2.55419501134,110,0.363575853934,2.92571428571,126,0.26643546492,3.29723356009,142,0.232115323052,3.69197278912,159,0.280664628495,4.06349206349,175,0.309173799295,4.43501133787,191,0.389153961124,4.7833106576,206,0.0,5.15482993197,222,0.0,5.549569161,239,0.0,5.92108843537,255,0.0,6.29260770975,271,0.0,6.68734693878,288,0.0,7.05886621315,304,0.0,7.43038548753,320,0.0,7.82512471655,337,0.0,8.19664399093,353,0.0,8.54494331066,368,0.0,8.93968253968,385,0.0,9.33442176871,402,0.0,9.70594104308,418,0.0,10.0774603175,434,0.0,10.4489795918,450,0.0,10.8204988662,466,0.0,11.1920181406,482,0.0,11.563537415,498,0.0,11.9350566893,514,0.0,12.3297959184,531,0.0,12.7013151927,547,0.0,13.0728344671,563,0.0,13.4675736961,580,0.0,13.8623129252,597,0.0,14.2338321995,613,0.0,14.6285714286,630,0.0,14.9768707483,645,0.0
20,pop,0.0928798185941,4,0.47570249141,0.812698412698,35,0.433399548113,1.48607709751,64,0.482874361778,2.25233560091,97,0.340183340837,2.94893424036,127,0.287744366658,3.66875283447,158,0.299757282489,4.38857142857,189,0.327663715831,5.10839002268,220,0.411583850832,5.80498866213,250,0.42146135332,6.52480725624,281,0.560732240544,7.24462585034,312,0.546496316002,7.96444444444,343,0.425656695773,8.6610430839,373,0.0,9.380861678,404,0.0,10.1006802721,435,0.0,10.8204988662,466,0.0,11.5170975057,496,0.0,12.2369160998,527,0.0,12.8870748299,555,0.0,13.6533333333,588,0.0,14.3731519274,619,0.0,15.0929705215,650,0.0,15.8127891156,681,0.0,16.5093877551,711,0.0,17.2292063492,742,0.0,17.9490249433,773,0.0,18.6688435374,804,0.0,19.3654421769,834,0.0,20.085260771,865,0.0,20.8050793651,896,0.0,21.5016780045,926,0.0,22.2214965986,957,0.0,22.9413151927,988,0.0,23.6611337868,1019,0.0,24.380952381,1050,0.0,25.0775510204,1080,0.0,25.7741496599,1110,0.0,26.493968254,1141,0.0,27.2137868481,1172,0.0,27.9336054422,1203,0.0
21,pop,0.534058956916,23,0.543385192696,0.95201814059,41,0.378845360059,1.36997732426,59,0.329674167368,1.78793650794,77,0.229385471581,2.20589569161,95,0.24682290846,2.62385487528,113,0.324828586387,3.04181405896,131,0.315740834522,3.48299319728,150,0.360179619255,3.8777324263,167,0.347076071541,4.29569160998,185,0.378267612112,4.71365079365,203,0.41182767227,5.13160997732,221,0.408157927445,5.549569161,239,0.0,5.96752834467,257,0.0,6.38548752834,275,0.0,6.80344671202,293,0.0,7.22140589569,311,0.0,7.63936507937,329,0.0,8.05732426304,347,0.0,8.47528344671,365,0.0,8.89324263039,383,0.0,9.31120181406,401,0.0,9.72916099773,419,0.0,10.1471201814,437,0.0,10.5650793651,455,0.0,10.9830385488,473,0.0,11.4009977324,491,0.0,11.8189569161,509,0.0,12.2369160998,527,0.0,12.6548752834,545,0.0,13.0496145125,562,0.0,13.4907936508,581,0.0,13.9087528345,599,0.0,14.3267120181,617,0.0,14.7446712018,635,0.0,15.1626303855,653,0.0,15.5805895692,671,0.0,15.9985487528,689,0.0,16.4165079365,707,0.0,16.8344671202,725,0.0
22,pop,0.116099773243,5,0.352376508902,0.766258503401,33,0.465125659218,1.41641723356,61,0.322902711567,2.04335600907,88,0.408914049192,2.69351473923,116,0.49551741577,3.34367346939,144,0.28686872821,3.9706122449,171,0.332428459861,4.62077097506,199,0.334972538526,5.27092970522,227,0.459223573282,5.92108843537,255,0.358797539476,6.57124716553,283,0.359872511865,7.19818594104,310,0.376690889938,7.8483446712,338,0.0,8.49850340136,366,0.0,9.14866213152,394,0.0,9.77560090703,421,0.0,10.4257596372,449,0.0,11.0759183673,477,0.0,11.7260770975,505,0.0,12.3762358277,533,0.0,13.0031746032,560,0.0,13.6533333333,588,0.0,14.3034920635,616,0.0,14.930430839,643,0.0,15.5805895692,671,0.0,16.2307482993,699,0.0,16.8809070295,727,0.0,17.507845805,754,0.0,18.1580045351,782,0.0,18.8081632653,810,0.0,19.4583219955,838,0.0,20.085260771,865,0.0,20.7354195011,893,0.0,21.3855782313,921,0.0,22.0357369615,949,0.0,22.6858956916,977,0.0,23.3128344671,1004,0.0,23.9629931973,1032,0.0,24.6131519274,1060,0.0,25.2633106576,1088,0.0
23,pop,0.928798185941,40,0.35902026414,1.43963718821,62,0.395924128897,1.92725623583,83,0.556767852698,2.4380952381,105,0.36909330119,2.92571428571,126,0.404140409667,3.43655328798,148,0.380131548922,3.9241723356,169,0.466043933509,4.43501133787,191,0.586265812944,4.92263038549,212,0.491941245165,5.43346938776,234,0.558502844275,5.94430839002,256,0.38566628542,6.43192743764,277,0.372497664848,6.94276643991,299,0.0,7.43038548753,320,0.0,7.9412244898,342,0.0,8.42884353741,363,0.0,8.93968253968,385,0.0,9.4273015873,406,0.0,9.93814058957,428,0.0,10.4257596372,449,0.0,10.9133786848,470,0.0,11.4242176871,492,0.0,11.9350566893,514,0.0,12.4458956916,536,0.0,12.9335147392,557,0.0,13.4443537415,579,0.0,13.9319727891,600,0.0,14.4428117914,622,0.0,14.930430839,643,0.0,15.4412698413,665,0.0,15.9288888889,686,0.0,16.4397278912,708,0.0,16.9273469388,729,0.0,17.438185941,751,0.0,17.9258049887,772,0.0,18.4366439909,794,0.0,18.9242630385,815,0.0,19.4351020408,837,0.0,19.9459410431,859,0.0,20.4335600907,880,0.0
24,pop,0.0696598639456,3,0.410394708299,0.348299319728,15,0.505277207352,0.603718820862,26,0.356583712464,0.882358276644,38,0.40554432045,1.16099773243,50,0.470147570267,1.43963718821,62,0.496435422694,1.71827664399,74,0.578603512384,1.99691609977,86,0.49365105985,2.27555555556,98,0.531616133396,2.53097505669,109,0.552662410397,2.78639455782,120,0.44491163761,3.06503401361,132,0.461108528364,3.34367346939,144,0.0,3.62231292517,156,0.0,3.90095238095,168,0.0,4.17959183673,180,0.0,4.45823129252,192,0.0,4.7368707483,204,0.0,5.01551020408,216,0.0,5.27092970522,227,0.0,5.52634920635,238,0.0,5.80498866213,250,0.0,6.08362811791,262,0.0,6.3622675737,274,0.0,6.61768707483,285,0.0,6.89632653061,297,0.0,7.17496598639,309,0.0,7.45360544218,321,0.0,7.73224489796,333,0.0,7.98766439909,344,0.0,8.26630385488,356,0.0,8.54494331066,368,0.0,8.82358276644,380,0.0,9.10222222222,392,0.0,9.380861678,404,0.0,9.63628117914,415,0.0,9.91492063492,427,0.0,10.1935600907,439,0.0,10.4721995465,451,0.0,10.7276190476,462,0.0
